k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
0,0,5.358096e-01,3.730804e-02,2.448656e+00,5.418148e-01,2.314110e+01,5.000000e+00,5.000000e+00,1.222758e+00,nan,3.000000e-01,5.000000e-02,5.000000e+00
0,1,2.248095e-01,5.674059e-03,1.885504e+00,5.612441e-01,2.179010e+01,5.000000e+00,5.000000e+00,1.035406e+00,nan,3.000000e-01,5.000000e-02,5.000000e+00
0,2,4.040976e-01,9.467602e-03,2.280716e+00,6.168181e-01,2.170689e+01,5.000000e+00,5.000000e+00,1.116222e+00,nan,3.000000e-01,5.000000e-02,5.000000e+00
1,0,nan,nan,7.611090e-01,nan,2.314289e+01,5.000000e+00,1.000000e+01,9.952432e-01,nan,5.104841e-03,2.500000e-02,5.000000e+00
1,1,nan,nan,6.148857e-01,nan,2.229080e+01,5.000000e+00,1.000000e+01,8.553073e-01,nan,6.629528e-03,2.500000e-02,5.000000e+00
1,2,nan,nan,7.323048e-01,nan,2.224870e+01,5.000000e+00,1.000000e+01,8.864480e-01,nan,5.480734e-03,2.500000e-02,5.000000e+00
2,0,nan,nan,3.005395e-01,nan,2.320016e+01,5.000000e+00,1.500000e+01,9.328135e-01,nan,7.299291e-03,1.666667e-02,5.000000e+00
2,1,nan,nan,3.281933e-01,nan,2.257789e+01,5.000000e+00,1.500000e+01,8.771411e-01,nan,9.035103e-03,1.666667e-02,5.000000e+00
2,2,nan,nan,3.456041e-01,nan,2.259727e+01,5.000000e+00,1.500000e+01,8.512138e-01,nan,7.586398e-03,1.666667e-02,5.000000e+00
3,0,nan,nan,1.914340e-01,nan,2.331288e+01,5.000000e+00,2.000000e+01,9.092830e-01,nan,1.039797e-02,1.250000e-02,5.000000e+00
3,1,nan,nan,2.647075e-01,nan,2.279213e+01,5.000000e+00,2.000000e+01,9.023259e-01,nan,9.521828e-03,1.250000e-02,5.000000e+00
3,2,nan,nan,2.740787e-01,nan,2.281981e+01,5.000000e+00,2.000000e+01,8.754125e-01,nan,9.042139e-03,1.250000e-02,5.000000e+00
4,0,nan,nan,1.785739e-01,nan,2.346416e+01,5.000000e+00,2.500000e+01,9.197433e-01,nan,1.044747e-02,1.000000e-02,5.000000e+00
4,1,nan,nan,2.367427e-01,nan,2.297142e+01,5.000000e+00,2.500000e+01,9.255630e-01,nan,7.555509e-03,1.000000e-02,5.000000e+00
4,2,nan,nan,2.405026e-01,nan,2.300111e+01,5.000000e+00,2.500000e+01,9.042031e-01,nan,7.297175e-03,1.000000e-02,5.000000e+00
5,0,5.610510e-02,3.809241e-03,1.826435e-01,2.100770e-01,2.362736e+01,5.000000e+00,3.000000e+01,9.641657e-01,nan,7.777672e-03,8.333334e-03,5.000000e+00
5,1,5.818697e-02,1.448008e-03,2.066936e-01,2.840419e-01,2.311819e+01,5.000000e+00,3.000000e+01,9.466206e-01,nan,5.866661e-03,8.333334e-03,5.000000e+00
5,2,5.971589e-02,1.381234e-03,2.116910e-01,2.888470e-01,2.315063e+01,5.000000e+00,3.000000e+01,9.333027e-01,nan,5.774944e-03,8.333334e-03,5.000000e+00
6,0,nan,nan,1.620339e-01,nan,2.377076e+01,5.000000e+00,3.500000e+01,1.011221e+00,nan,5.586884e-03,7.142857e-03,5.000000e+00
6,1,nan,nan,1.834673e-01,nan,2.323933e+01,5.000000e+00,3.500000e+01,9.660304e-01,nan,4.936814e-03,7.142857e-03,5.000000e+00
6,2,nan,nan,1.880556e-01,nan,2.327435e+01,5.000000e+00,3.500000e+01,9.616332e-01,nan,4.820271e-03,7.142857e-03,5.000000e+00
7,0,nan,nan,1.301436e-01,nan,2.388808e+01,5.000000e+00,4.000000e+01,1.032423e+00,nan,4.821523e-03,6.250000e-03,5.000000e+00
7,1,nan,nan,1.635092e-01,nan,2.333927e+01,5.000000e+00,4.000000e+01,9.839925e-01,nan,4.258253e-03,6.250000e-03,5.000000e+00
7,2,nan,nan,1.682078e-01,nan,2.337683e+01,5.000000e+00,4.000000e+01,9.889242e-01,nan,4.154358e-03,6.250000e-03,5.000000e+00
8,0,nan,nan,1.026507e-01,nan,2.397801e+01,5.000000e+00,4.500000e+01,1.035675e+00,nan,4.743100e-03,5.555556e-03,5.000000e+00
8,1,nan,nan,1.467509e-01,nan,2.342203e+01,5.000000e+00,4.500000e+01,1.000563e+00,nan,3.775225e-03,5.555556e-03,5.000000e+00
8,2,nan,nan,1.481887e-01,nan,2.346659e+01,5.000000e+00,4.500000e+01,1.008317e+00,nan,3.669770e-03,5.555556e-03,5.000000e+00
9,0,nan,nan,8.922172e-02,nan,2.404455e+01,5.000000e+00,5.000000e+01,1.029275e+00,nan,4.870889e-03,5.000000e-03,5.000000e+00
9,1,nan,nan,1.280406e-01,nan,2.350196e+01,5.000000e+00,5.000000e+01,1.006714e+00,nan,3.407134e-03,5.000000e-03,5.000000e+00
9,2,nan,nan,1.293301e-01,nan,2.355574e+01,5.000000e+00,5.000000e+01,1.010980e+00,nan,3.374077e-03,5.000000e-03,5.000000e+00
10,0,5.886108e-02,3.950761e-03,8.401890e-02,1.139857e-01,2.409343e+01,5.000000e+00,5.500000e+01,1.018576e+00,nan,4.631419e-03,4.545454e-03,5.000000e+00
10,1,3.288988e-02,8.135328e-04,1.163040e-01,1.621219e-01,2.358421e+01,5.000000e+00,5.500000e+01,1.002588e+00,nan,3.227283e-03,4.545454e-03,5.000000e+00
10,2,3.421095e-02,7.870275e-04,1.179002e-01,1.629556e-01,2.364443e+01,5.000000e+00,5.500000e+01,1.005013e+00,nan,3.195104e-03,4.545454e-03,5.000000e+00
11,0,nan,nan,7.811999e-02,nan,2.413097e+01,5.000000e+00,6.000000e+01,1.008831e+00,nan,4.132668e-03,4.166667e-03,5.000000e+00
11,1,nan,nan,1.069834e-01,nan,2.365830e+01,5.000000e+00,6.000000e+01,9.985135e-01,nan,2.985472e-03,4.166667e-03,5.000000e+00
11,2,nan,nan,1.081052e-01,nan,2.372665e+01,5.000000e+00,6.000000e+01,9.994621e-01,nan,2.945051e-03,4.166667e-03,5.000000e+00
12,0,nan,nan,6.974067e-02,nan,2.416327e+01,5.000000e+00,6.500000e+01,1.002629e+00,nan,3.787225e-03,3.846154e-03,5.000000e+00
12,1,nan,nan,9.800024e-02,nan,2.371948e+01,5.000000e+00,6.500000e+01,9.981527e-01,nan,2.765457e-03,3.846154e-03,5.000000e+00
12,2,nan,nan,9.908061e-02,nan,2.379867e+01,5.000000e+00,6.500000e+01,9.973034e-01,nan,2.736761e-03,3.846154e-03,5.000000e+00
13,0,nan,nan,6.209125e-02,nan,2.419439e+01,5.000000e+00,7.000000e+01,9.994338e-01,nan,3.657866e-03,3.571429e-03,5.000000e+00
13,1,nan,nan,9.058954e-02,nan,2.377074e+01,5.000000e+00,7.000000e+01,9.997167e-01,nan,2.603076e-03,3.571429e-03,5.000000e+00
13,2,nan,nan,9.157921e-02,nan,2.386057e+01,5.000000e+00,7.000000e+01,9.980867e-01,nan,2.574692e-03,3.571429e-03,5.000000e+00
14,0,nan,nan,5.649142e-02,nan,2.422558e+01,5.000000e+00,7.500000e+01,9.987608e-01,nan,3.578962e-03,3.333333e-03,5.000000e+00
14,1,nan,nan,8.404700e-02,nan,2.381664e+01,5.000000e+00,7.500000e+01,1.000756e+00,nan,2.453067e-03,3.333333e-03,5.000000e+00
14,2,nan,nan,8.518193e-02,nan,2.391487e+01,5.000000e+00,7.500000e+01,9.999381e-01,nan,2.426557e-03,3.333333e-03,5.000000e+00
15,0,2.458462e-02,1.640874e-03,5.223464e-02,7.083643e-02,2.425644e+01,5.000000e+00,8.000000e+01,9.997266e-01,nan,3.457384e-03,3.125000e-03,5.000000e+00
15,1,2.194789e-02,5.413037e-04,7.842416e-02,1.098072e-01,2.385922e+01,5.000000e+00,8.000000e+01,1.000630e+00,nan,2.323849e-03,3.125000e-03,5.000000e+00
15,2,2.233850e-02,5.125683e-04,7.944318e-02,1.106929e-01,2.396439e+01,5.000000e+00,8.000000e+01,1.001134e+00,nan,2.292887e-03,3.125000e-03,5.000000e+00
16,0,nan,nan,4.876880e-02,nan,2.428600e+01,5.000000e+00,8.500000e+01,1.001187e+00,nan,3.312177e-03,2.941177e-03,5.000000e+00
16,1,nan,nan,7.364258e-02,nan,2.389818e+01,5.000000e+00,8.500000e+01,1.000008e+00,nan,2.206085e-03,2.941177e-03,5.000000e+00
16,2,nan,nan,7.447083e-02,nan,2.401069e+01,5.000000e+00,8.500000e+01,1.001097e+00,nan,2.177788e-03,2.941177e-03,5.000000e+00
17,0,nan,nan,4.551616e-02,nan,2.431338e+01,5.000000e+00,9.000000e+01,1.002585e+00,nan,3.164339e-03,2.777778e-03,5.000000e+00
17,1,nan,nan,6.938767e-02,nan,2.393279e+01,5.000000e+00,9.000000e+01,9.996670e-01,nan,2.095540e-03,2.777778e-03,5.000000e+00
17,2,nan,nan,7.014826e-02,nan,2.405392e+01,5.000000e+00,9.000000e+01,1.000404e+00,nan,2.072234e-03,2.777778e-03,5.000000e+00
18,0,nan,nan,4.247730e-02,nan,2.433797e+01,5.000000e+00,9.500000e+01,1.003438e+00,nan,3.042967e-03,2.631579e-03,5.000000e+00
18,1,nan,nan,6.551714e-02,nan,2.396314e+01,5.000000e+00,9.500000e+01,9.998110e-01,nan,1.996092e-03,2.631579e-03,5.000000e+00
18,2,nan,nan,6.631781e-02,nan,2.409356e+01,5.000000e+00,9.500000e+01,9.997520e-01,nan,1.974449e-03,2.631579e-03,5.000000e+00
19,0,nan,nan,3.979101e-02,nan,2.435949e+01,5.000000e+00,1.000000e+02,1.003653e+00,nan,2.942748e-03,2.500000e-03,5.000000e+00
19,1,nan,nan,6.205440e-02,nan,2.399027e+01,5.000000e+00,1.000000e+02,1.000079e+00,nan,1.907898e-03,2.500000e-03,5.000000e+00
19,2,nan,nan,6.287800e-02,nan,2.412930e+01,5.000000e+00,1.000000e+02,9.995182e-01,nan,1.884863e-03,2.500000e-03,5.000000e+00
20,0,1.724551e-02,1.147510e-03,3.743077e-02,5.101938e-02,2.437795e+01,5.000000e+00,1.050000e+02,1.003500e+00,nan,2.849355e-03,2.380952e-03,5.000000e+00
20,1,1.647486e-02,4.056600e-04,5.899737e-02,8.248091e-02,2.401502e+01,5.000000e+00,1.050000e+02,1.000154e+00,nan,1.827085e-03,2.380952e-03,5.000000e+00
20,2,1.677427e-02,3.843334e-04,5.977518e-02,8.328345e-02,2.416142e+01,5.000000e+00,1.050000e+02,9.996865e-01,nan,1.803154e-03,2.380952e-03,5.000000e+00
21,0,nan,nan,3.520163e-02,nan,2.439363e+01,5.000000e+00,1.100000e+02,1.003180e+00,nan,2.759916e-03,2.272727e-03,5.000000e+00
21,1,nan,nan,5.625561e-02,nan,2.403767e+01,5.000000e+00,1.100000e+02,1.000072e+00,nan,1.751023e-03,2.272727e-03,5.000000e+00
21,2,nan,nan,5.695627e-02,nan,2.419053e+01,5.000000e+00,1.100000e+02,1.000000e+00,nan,1.728239e-03,2.272727e-03,5.000000e+00
22,0,nan,nan,3.307137e-02,nan,2.440705e+01,5.000000e+00,1.150000e+02,1.002845e+00,nan,2.685045e-03,2.173913e-03,5.000000e+00
22,1,nan,nan,5.377288e-02,nan,2.405818e+01,5.000000e+00,1.150000e+02,9.999907e-01,nan,1.680152e-03,2.173913e-03,5.000000e+00
22,2,nan,nan,5.437130e-02,nan,2.421722e+01,5.000000e+00,1.150000e+02,1.000226e+00,nan,1.659483e-03,2.173913e-03,5.000000e+00
23,0,nan,nan,3.106533e-02,nan,2.441859e+01,5.000000e+00,1.200000e+02,1.002496e+00,nan,2.624795e-03,2.083333e-03,5.000000e+00
23,1,nan,nan,5.152546e-02,nan,2.407656e+01,5.000000e+00,1.200000e+02,9.999630e-01,nan,1.614300e-03,2.083333e-03,5.000000e+00
23,2,nan,nan,5.199952e-02,nan,2.424190e+01,5.000000e+00,1.200000e+02,1.000264e+00,nan,1.596532e-03,2.083333e-03,5.000000e+00
24,0,nan,nan,2.933415e-02,nan,2.442859e+01,5.000000e+00,1.250000e+02,1.002175e+00,nan,2.575218e-03,2.000000e-03,5.000000e+00
24,1,nan,nan,4.946330e-02,nan,2.409300e+01,5.000000e+00,1.250000e+02,9.999948e-01,nan,1.552630e-03,2.000000e-03,5.000000e+00
24,2,nan,nan,4.984082e-02,nan,2.426479e+01,5.000000e+00,1.250000e+02,1.000145e+00,nan,1.538476e-03,2.000000e-03,5.000000e+00
25,0,1.349314e-02,8.961377e-04,2.775992e-02,3.837520e-02,2.443720e+01,5.000000e+00,1.300000e+02,1.001876e+00,nan,2.521447e-03,1.923077e-03,5.000000e+00
25,1,1.329508e-02,3.270268e-04,4.757454e-02,6.640188e-02,2.410777e+01,5.000000e+00,1.300000e+02,1.000027e+00,nan,1.495341e-03,1.923077e-03,5.000000e+00
25,2,1.339709e-02,3.066693e-04,4.786280e-02,6.652243e-02,2.428580e+01,5.000000e+00,1.300000e+02,1.000029e+00,nan,1.484014e-03,1.923077e-03,5.000000e+00
26,0,nan,nan,2.626500e-02,nan,2.444461e+01,5.000000e+00,1.350000e+02,1.001641e+00,nan,2.470724e-03,1.851852e-03,5.000000e+00
26,1,nan,nan,4.583998e-02,nan,2.412111e+01,5.000000e+00,1.350000e+02,1.000029e+00,nan,1.441677e-03,1.851852e-03,5.000000e+00
26,2,nan,nan,4.598210e-02,nan,2.430504e+01,5.000000e+00,1.350000e+02,1.000020e+00,nan,1.432994e-03,1.851852e-03,5.000000e+00
27,0,nan,nan,2.486203e-02,nan,2.445114e+01,5.000000e+00,1.400000e+02,1.001508e+00,nan,2.428155e-03,1.785714e-03,5.000000e+00
27,1,nan,nan,4.422987e-02,nan,2.413309e+01,5.000000e+00,1.400000e+02,1.000024e+00,nan,1.391264e-03,1.785714e-03,5.000000e+00
27,2,nan,nan,4.425776e-02,nan,2.432266e+01,5.000000e+00,1.400000e+02,1.000065e+00,nan,1.386964e-03,1.785714e-03,5.000000e+00
28,0,nan,nan,2.353041e-02,nan,2.445688e+01,5.000000e+00,1.450000e+02,1.001456e+00,nan,2.391319e-03,1.724138e-03,5.000000e+00
28,1,nan,nan,4.273707e-02,nan,2.414384e+01,5.000000e+00,1.450000e+02,1.000028e+00,nan,1.344183e-03,1.724138e-03,5.000000e+00
28,2,nan,nan,4.261108e-02,nan,2.433886e+01,5.000000e+00,1.450000e+02,1.000150e+00,nan,1.343336e-03,1.724138e-03,5.000000e+00
29,0,nan,nan,2.230937e-02,nan,2.446179e+01,5.000000e+00,1.500000e+02,1.001430e+00,nan,2.361011e-03,1.666667e-03,5.000000e+00
29,1,nan,nan,4.134058e-02,nan,2.415345e+01,5.000000e+00,1.500000e+02,1.000030e+00,nan,1.299938e-03,1.666667e-03,5.000000e+00
29,2,nan,nan,4.110007e-02,nan,2.435384e+01,5.000000e+00,1.500000e+02,1.000163e+00,nan,1.303782e-03,1.666667e-03,5.000000e+00
30,0,1.007870e-02,6.685437e-04,2.119409e-02,2.960965e-02,2.446585e+01,5.000000e+00,1.550000e+02,1.001386e+00,nan,2.332165e-03,1.612903e-03,5.000000e+00
30,1,1.118013e-02,2.748049e-04,4.004807e-02,5.577702e-02,2.416203e+01,5.000000e+00,1.550000e+02,1.000020e+00,nan,1.258549e-03,1.612903e-03,5.000000e+00
30,2,1.106536e-02,2.531285e-04,3.964660e-02,5.510278e-02,2.436772e+01,5.000000e+00,1.550000e+02,1.000138e+00,nan,1.265913e-03,1.612903e-03,5.000000e+00
31,0,nan,nan,2.018229e-02,nan,2.446915e+01,5.000000e+00,1.600000e+02,1.001282e+00,nan,2.303855e-03,1.562500e-03,5.000000e+00
31,1,nan,nan,3.882900e-02,nan,2.416964e+01,5.000000e+00,1.600000e+02,1.000023e+00,nan,1.219238e-03,1.562500e-03,5.000000e+00
31,2,nan,nan,3.834201e-02,nan,2.438054e+01,5.000000e+00,1.600000e+02,1.000090e+00,nan,1.231584e-03,1.562500e-03,5.000000e+00
32,0,nan,nan,1.917985e-02,nan,2.447193e+01,5.000000e+00,1.650000e+02,1.001218e+00,nan,2.274949e-03,1.515151e-03,5.000000e+00
32,1,nan,nan,3.769753e-02,nan,2.417638e+01,5.000000e+00,1.650000e+02,1.000023e+00,nan,1.182459e-03,1.515151e-03,5.000000e+00
32,2,nan,nan,3.709140e-02,nan,2.439239e+01,5.000000e+00,1.650000e+02,1.000082e+00,nan,1.197477e-03,1.515151e-03,5.000000e+00
33,0,nan,nan,1.824429e-02,nan,2.447424e+01,5.000000e+00,1.700000e+02,1.001134e+00,nan,2.255106e-03,1.470588e-03,5.000000e+00
33,1,nan,nan,3.663997e-02,nan,2.418230e+01,5.000000e+00,1.700000e+02,1.000026e+00,nan,1.147359e-03,1.470588e-03,5.000000e+00
33,2,nan,nan,3.589064e-02,nan,2.440325e+01,5.000000e+00,1.700000e+02,1.000112e+00,nan,1.166108e-03,1.470588e-03,5.000000e+00
34,0,nan,nan,1.738988e-02,nan,2.447605e+01,5.000000e+00,1.750000e+02,1.001056e+00,nan,2.237211e-03,1.428571e-03,5.000000e+00
34,1,nan,nan,3.561665e-02,nan,2.418747e+01,5.000000e+00,1.750000e+02,1.000045e+00,nan,1.113984e-03,1.428571e-03,5.000000e+00
34,2,nan,nan,3.480680e-02,nan,2.441319e+01,5.000000e+00,1.750000e+02,1.000116e+00,nan,1.137241e-03,1.428571e-03,5.000000e+00
35,0,8.270816e-03,5.481638e-04,1.659630e-02,2.351232e-02,2.447739e+01,5.000000e+00,1.800000e+02,1.000991e+00,nan,2.218546e-03,1.388889e-03,5.000000e+00
35,1,9.689769e-03,2.380415e-04,3.466226e-02,4.819366e-02,2.419204e+01,5.000000e+00,1.800000e+02,1.000051e+00,nan,1.083208e-03,1.388889e-03,5.000000e+00
35,2,9.458354e-03,2.162606e-04,3.380719e-02,4.700767e-02,2.442235e+01,5.000000e+00,1.800000e+02,1.000093e+00,nan,1.108411e-03,1.388889e-03,5.000000e+00
36,0,nan,nan,1.586526e-02,nan,2.447833e+01,5.000000e+00,1.850000e+02,1.000940e+00,nan,2.200672e-03,1.351351e-03,5.000000e+00
36,1,nan,nan,3.374864e-02,nan,2.419614e+01,5.000000e+00,1.850000e+02,1.000047e+00,nan,1.053682e-03,1.351351e-03,5.000000e+00
36,2,nan,nan,3.285893e-02,nan,2.443077e+01,5.000000e+00,1.850000e+02,1.000072e+00,nan,1.080332e-03,1.351351e-03,5.000000e+00
37,0,nan,nan,1.518206e-02,nan,2.447897e+01,5.000000e+00,1.900000e+02,1.000884e+00,nan,2.182506e-03,1.315790e-03,5.000000e+00
37,1,nan,nan,3.290112e-02,nan,2.419968e+01,5.000000e+00,1.900000e+02,1.000029e+00,nan,1.025998e-03,1.315790e-03,5.000000e+00
37,2,nan,nan,3.193110e-02,nan,2.443846e+01,5.000000e+00,1.900000e+02,1.000068e+00,nan,1.053778e-03,1.315790e-03,5.000000e+00
38,0,nan,nan,1.454375e-02,nan,2.447932e+01,5.000000e+00,1.950000e+02,1.000836e+00,nan,2.165260e-03,1.282051e-03,5.000000e+00
38,1,nan,nan,3.209667e-02,nan,2.420264e+01,5.000000e+00,1.950000e+02,1.000028e+00,nan,9.991486e-04,1.282051e-03,5.000000e+00
38,2,nan,nan,3.104132e-02,nan,2.444550e+01,5.000000e+00,1.950000e+02,1.000075e+00,nan,1.029501e-03,1.282051e-03,5.000000e+00
39,0,nan,nan,1.395257e-02,nan,2.447939e+01,5.000000e+00,2.000000e+02,1.000786e+00,nan,2.148690e-03,1.250000e-03,5.000000e+00
39,1,nan,nan,3.132347e-02,nan,2.420506e+01,5.000000e+00,2.000000e+02,1.000033e+00,nan,9.736214e-04,1.250000e-03,5.000000e+00
39,2,nan,nan,3.022474e-02,nan,2.445198e+01,5.000000e+00,2.000000e+02,1.000069e+00,nan,1.006723e-03,1.250000e-03,5.000000e+00
40,0,6.902419e-03,4.571929e-04,1.330156e-02,1.913463e-02,2.447932e+01,5.000000e+00,2.050000e+02,1.000763e+00,nan,2.131809e-03,1.219512e-03,5.000000e+00
40,1,8.553112e-03,2.100258e-04,3.059334e-02,4.248559e-02,2.420702e+01,5.000000e+00,2.050000e+02,1.000036e+00,nan,9.495818e-04,1.219512e-03,5.000000e+00
40,2,8.245361e-03,1.884527e-04,2.944499e-02,4.086022e-02,2.445790e+01,5.000000e+00,2.050000e+02,1.000076e+00,nan,9.841011e-04,1.219512e-03,5.000000e+00
41,0,nan,nan,1.271027e-02,nan,2.447913e+01,5.000000e+00,2.100000e+02,1.000730e+00,nan,2.130929e-03,1.190476e-03,5.000000e+00
41,1,nan,nan,2.988652e-02,nan,2.420852e+01,5.000000e+00,2.100000e+02,1.000038e+00,nan,9.264983e-04,1.190476e-03,5.000000e+00
41,2,nan,nan,2.868297e-02,nan,2.446326e+01,5.000000e+00,2.100000e+02,1.000101e+00,nan,9.626313e-04,1.190476e-03,5.000000e+00
42,0,nan,nan,1.222620e-02,nan,2.447876e+01,5.000000e+00,2.150000e+02,1.000682e+00,nan,2.127544e-03,1.162791e-03,5.000000e+00
42,1,nan,nan,2.919506e-02,nan,2.420963e+01,5.000000e+00,2.150000e+02,1.000041e+00,nan,9.048106e-04,1.162791e-03,5.000000e+00
42,2,nan,nan,2.793717e-02,nan,2.446820e+01,5.000000e+00,2.150000e+02,1.000115e+00,nan,9.427771e-04,1.162791e-03,5.000000e+00
43,0,nan,nan,1.177643e-02,nan,2.447818e+01,5.000000e+00,2.200000e+02,1.000620e+00,nan,2.112385e-03,1.136364e-03,5.000000e+00
43,1,nan,nan,2.854880e-02,nan,2.421038e+01,5.000000e+00,2.200000e+02,1.000039e+00,nan,8.846170e-04,1.136364e-03,5.000000e+00
43,2,nan,nan,2.722621e-02,nan,2.447275e+01,5.000000e+00,2.200000e+02,1.000115e+00,nan,9.244474e-04,1.136364e-03,5.000000e+00
44,0,nan,nan,1.133178e-02,nan,2.447742e+01,5.000000e+00,2.250000e+02,1.000566e+00,nan,2.096676e-03,1.111111e-03,5.000000e+00
44,1,nan,nan,2.794029e-02,nan,2.421078e+01,5.000000e+00,2.250000e+02,1.000026e+00,nan,8.648826e-04,1.111111e-03,5.000000e+00
44,2,nan,nan,2.646817e-02,nan,2.447693e+01,5.000000e+00,2.250000e+02,1.000141e+00,nan,9.068965e-04,1.111111e-03,5.000000e+00
45,0,5.182676e-03,3.431258e-04,1.090817e-02,1.577380e-02,2.447651e+01,5.000000e+00,2.300000e+02,1.000526e+00,nan,2.085240e-03,1.086956e-03,5.000000e+00
45,1,7.634605e-03,1.874029e-04,2.735831e-02,3.798725e-02,2.421083e+01,5.000000e+00,2.300000e+02,1.000019e+00,nan,8.457138e-04,1.086956e-03,5.000000e+00
45,2,7.231664e-03,1.652315e-04,2.578813e-02,3.573874e-02,2.448074e+01,5.000000e+00,2.300000e+02,1.000130e+00,nan,8.927510e-04,1.086956e-03,5.000000e+00
46,0,nan,nan,1.051803e-02,nan,2.447551e+01,5.000000e+00,2.350000e+02,1.000493e+00,nan,2.075020e-03,1.063830e-03,5.000000e+00
46,1,nan,nan,2.679831e-02,nan,2.421054e+01,5.000000e+00,2.350000e+02,1.000025e+00,nan,8.273419e-04,1.063830e-03,5.000000e+00
46,2,nan,nan,2.516290e-02,nan,2.448424e+01,5.000000e+00,2.350000e+02,1.000107e+00,nan,8.777167e-04,1.063830e-03,5.000000e+00
47,0,nan,nan,1.013803e-02,nan,2.447441e+01,5.000000e+00,2.400000e+02,1.000470e+00,nan,2.063257e-03,1.041667e-03,5.000000e+00
47,1,nan,nan,2.625483e-02,nan,2.420992e+01,5.000000e+00,2.400000e+02,1.000032e+00,nan,8.098045e-04,1.041667e-03,5.000000e+00
47,2,nan,nan,2.455563e-02,nan,2.448747e+01,5.000000e+00,2.400000e+02,1.000095e+00,nan,8.624358e-04,1.041667e-03,5.000000e+00
48,0,nan,nan,9.730596e-03,nan,2.447329e+01,5.000000e+00,2.450000e+02,1.000474e+00,nan,2.054112e-03,1.020408e-03,5.000000e+00
48,1,nan,nan,2.568531e-02,nan,2.420906e+01,5.000000e+00,2.450000e+02,1.000054e+00,nan,7.931743e-04,1.020408e-03,5.000000e+00
48,2,nan,nan,2.399544e-02,nan,2.449044e+01,5.000000e+00,2.450000e+02,1.000069e+00,nan,8.480604e-04,1.020408e-03,5.000000e+00
49,0,nan,nan,9.357364e-03,nan,2.447216e+01,5.000000e+00,2.500000e+02,1.000456e+00,nan,2.055372e-03,1.000000e-03,5.000000e+00
49,1,nan,nan,2.516810e-02,nan,2.420801e+01,5.000000e+00,2.500000e+02,1.000054e+00,nan,7.786552e-04,1.000000e-03,5.000000e+00
49,2,nan,nan,2.340699e-02,nan,2.449312e+01,5.000000e+00,2.500000e+02,1.000079e+00,nan,8.334915e-04,1.000000e-03,5.000000e+00
